strain,time,protein_desc,area_mean,area_sd,peps_per_rep,org,org_area,ecoli_area,area_norm,b_rep
11-42,1min,YP_003043617.1,153640926.48177084,36592561.47461998,3.0,ecoli,290472027144.2769,290472027144.2769,5.289353608065595e-4,3.0
11-42,1min,YP_003043618.1,109597380.57421875,52497112.379953474,3.0,ecoli,290472027144.2769,290472027144.2769,3.7730786558590694e-4,3.0
11-42,1min,YP_003043619.1,170520753.9986979,34072520.98855079,3.0,ecoli,290472027144.2769,290472027144.2769,5.870470753247457e-4,3.0
11-42,1min,YP_003043622.1,22783768.75,193365.86232501152,1.0,ecoli,290472027144.2769,290472027144.2769,7.843704942604798e-5,3.0
11-42,1min,YP_003043626.1,0.0,0.0,0.0,ecoli,290472027144.2769,290472027144.2769,0.0,3.0
11-42,1min,YP_003043627.1,0.0,0.0,0.0,ecoli,290472027144.2769,290472027144.2769,0.0,3.0
11-42,1min,YP_003043630.1,33108756.625,2237758.5123632858,1.0,ecoli,290472027144.2769,290472027144.2769,1.1398259911807254e-4,3.0
11-42,1min,YP_003043631.1,14154468.6953125,1031405.473814985,1.0,ecoli,290472027144.2769,290472027144.2769,4.872919721210195e-5,3.0
11-42,1min,YP_003043634.1,0.0,0.0,0.0,ecoli,290472027144.2769,290472027144.2769,0.0,3.0
11-42,1min,YP_003043636.1,0.0,0.0,0.0,ecoli,290472027144.2769,290472027144.2769,0.0,3.0
11-42,1min,YP_003043637.1,6906869.671875,2315510.6702944306,1.0,ecoli,290472027144.2769,290472027144.2769,2.3778088856881117e-5,3.0
11-42,1min,YP_003043639.1,80024328.828125,12610269.592554925,2.0,ecoli,290472027144.2769,290472027144.2769,2.754975396938207e-4,3.0
11-42,1min,YP_003043640.1,221962660.359375,31211345.67482318,2.0,ecoli,290472027144.2769,290472027144.2769,7.641447010975916e-4,3.0
11-42,1min,YP_003043640.1; YP_003046308.1,22804077.59375,4623536.792086697,1.0,ecoli,290472027144.2769,290472027144.2769,7.850696611974707e-5,3.0
11-42,1min,YP_003043642.1,38262240.619791664,24285523.472089358,3.0,ecoli,290472027144.2769,290472027144.2769,1.3172435568395327e-4,3.0
11-42,1min,YP_003043646.1,80911079.73828125,11875787.303459527,2.0,ecoli,290472027144.2769,290472027144.2769,2.785503324837984e-4,3.0
11-42,1min,YP_003043647.1,8911584.6953125,2088946.072260947,2.0,ecoli,290472027144.2769,290472027144.2769,3.067966572521674e-5,3.0
11-42,1min,YP_003043648.1,259935990.94856772,277252450.8633649,3.0,ecoli,290472027144.2769,290472027144.2769,8.948744342237746e-4,3.0
11-42,1min,YP_003043649.1,32024858.8515625,16793837.940567825,2.0,ecoli,290472027144.2769,290472027144.2769,1.1025109428404895e-4,3.0
11-42,1min,YP_003043650.1,296238581.015625,24202031.1266258,1.0,ecoli,290472027144.2769,290472027144.2769,0.0010198523552441207,3.0
11-42,1min,YP_003043651.1,546769863.2213541,155304679.1741909,3.0,ecoli,290472027144.2769,290472027144.2769,0.0018823494592468092,3.0
11-42,1min,YP_003043652.1,10995558.96875,7300844.234302911,2.0,ecoli,290472027144.2769,290472027144.2769,3.785410621756196e-5,3.0
11-42,1min,YP_003043654.1,38369863.71484375,9754354.345260598,2.0,ecoli,290472027144.2769,290472027144.2769,1.320948667314719e-4,3.0
11-42,1min,YP_003043655.1,0.0,0.0,0.0,ecoli,290472027144.2769,290472027144.2769,0.0,3.0
11-42,1min,YP_003043657.1,8019883.6640625,4664115.428475373,3.0,ecoli,290472027144.2769,290472027144.2769,2.7609831290498202e-5,3.0
11-42,1min,YP_003043658.1,28077956.6875,5241874.227652388,1.0,ecoli,290472027144.2769,290472027144.2769,9.666320355713196e-5,3.0
11-42,1min,YP_003043661.1,0.0,0.0,0.0,ecoli,290472027144.2769,290472027144.2769,0.0,3.0
11-42,1min,YP_003043666.1,14905019.09375,2017687.4366215495,1.0,ecoli,290472027144.2769,290472027144.2769,5.131309627397169e-5,3.0
11-42,1min,YP_003043669.1,33311909.020833332,18186255.4751404,3.0,ecoli,290472027144.2769,290472027144.2769,1.1468198624264556e-4,3.0
11-42,1min,YP_003043670.1,25837142.375,2799456.076037501,1.0,ecoli,290472027144.2769,290472027144.2769,8.894881420773346e-5,3.0
11-42,1min,YP_003043671.1,0.0,0.0,0.0,ecoli,290472027144.2769,290472027144.2769,0.0,3.0
11-42,1min,YP_003043673.1,0.0,0.0,0.0,ecoli,290472027144.2769,290472027144.2769,0.0,3.0
11-42,1min,YP_003043674.1; YP_003044623.1,0.0,0.0,0.0,ecoli,290472027144.2769,290472027144.2769,0.0,3.0
11-42,1min,YP_003043682.1,0.0,0.0,0.0,ecoli,290472027144.2769,290472027144.2769,0.0,3.0
11-42,1min,YP_003043685.1,0.0,0.0,0.0,ecoli,290472027144.2769,290472027144.2769,0.0,3.0
11-42,1min,YP_003043699.1,26227531.34375,2579385.3096549814,1.0,ecoli,290472027144.2769,290472027144.2769,9.029279549428983e-5,3.0
11-42,1min,YP_003043701.1,236140641.3125,126343937.5220762,2.0,ecoli,290472027144.2769,290472027144.2769,8.129548433082315e-4,3.0
11-42,1min,YP_003043702.1,79499137.328125,19943061.861637652,2.0,ecoli,290472027144.2769,290472027144.2769,2.736894774677836e-4,3.0
11-42,1min,YP_003043704.1,15873518.09375,3713751.375490216,1.0,ecoli,290472027144.2769,290472027144.2769,5.464732094793298e-5,3.0
11-42,1min,YP_003043705.1,30362197.1875,3404064.6356988903,1.0,ecoli,290472027144.2769,290472027144.2769,1.0452709503906602e-4,3.0
11-42,1min,YP_003043733.1,0.0,0.0,0.0,ecoli,290472027144.2769,290472027144.2769,0.0,3.0
11-42,1min,YP_003043736.1; YP_003044713.1,0.0,0.0,0.0,ecoli,290472027144.2769,290472027144.2769,0.0,3.0
11-42,1min,YP_003043743.1,202881043.8671875,33140610.313141353,2.0,ecoli,290472027144.2769,290472027144.2769,6.984529486772813e-4,3.0
11-42,1min,YP_003043746.1,0.0,0.0,0.0,ecoli,290472027144.2769,290472027144.2769,0.0,3.0
11-42,1min,YP_003043752.1,0.0,0.0,0.0,ecoli,290472027144.2769,290472027144.2769,0.0,3.0
11-42,1min,YP_003043754.1,0.0,0.0,0.0,ecoli,290472027144.2769,290472027144.2769,0.0,3.0
11-42,1min,YP_003043759.1,0.0,0.0,0.0,ecoli,290472027144.2769,290472027144.2769,0.0,3.0
11-42,1min,YP_003043761.1,0.0,0.0,0.0,ecoli,290472027144.2769,290472027144.2769,0.0,3.0
11-42,1min,YP_003043762.1,97740156.36197917,34643752.02111853,3.0,ecoli,290472027144.2769,290472027144.2769,3.3648732830797445e-4,3.0
11-42,1min,YP_003043772.1,78647137.9375,14245654.174798854,2.0,ecoli,290472027144.2769,290472027144.2769,2.707563227712668e-4,3.0
11-42,1min,YP_003043773.1,0.0,0.0,0.0,ecoli,290472027144.2769,290472027144.2769,0.0,3.0
11-42,1min,YP_003043775.1,10797627.7734375,2299337.0058398074,1.0,ecoli,290472027144.2769,290472027144.2769,3.717269397536286e-5,3.0
11-42,1min,YP_003043776.1,9379720.5625,534682.4165164615,1.0,ecoli,290472027144.2769,290472027144.2769,3.2291304104959855e-5,3.0
11-42,1min,YP_003043782.1,30668692.0,5007590.758539983,2.0,ecoli,290472027144.2769,290472027144.2769,1.0558225623828114e-4,3.0
11-42,1min,YP_003043783.1,5140413.53125,855354.5020952581,1.0,ecoli,290472027144.2769,290472027144.2769,1.769675924317754e-5,3.0
11-42,1min,YP_003043784.1,44306510.260416664,21166578.774862025,3.0,ecoli,290472027144.2769,290472027144.2769,1.525327953125404e-4,3.0
11-42,1min,YP_003043785.1,3049571.75,4312745.728279853,1.0,ecoli,290472027144.2769,290472027144.2769,1.0498676171958147e-5,3.0
11-42,1min,YP_003043786.1,14589039.375,944404.3923315504,1.0,ecoli,290472027144.2769,290472027144.2769,5.022528165079955e-5,3.0
11-42,1min,YP_003043794.1,6511310.421875,6432276.892809312,1.0,ecoli,290472027144.2769,290472027144.2769,2.2416307986313753e-5,3.0
11-42,1min,YP_003043795.1,1878967248.1679688,689046062.4707328,2.0,ecoli,290472027144.2769,290472027144.2769,0.006468668486396762,3.0
11-42,1min,YP_003043796.1,120900002.51953125,45367550.32688223,2.0,ecoli,290472027144.2769,290472027144.2769,4.162190890053604e-4,3.0
11-42,1min,YP_003043797.1,38308234.78125,6375210.551314751,2.0,ecoli,290472027144.2769,290472027144.2769,1.3188269850928665e-4,3.0
11-42,1min,YP_003043799.1,24977933.53125,1006095.3931260848,1.0,ecoli,290472027144.2769,290472027144.2769,8.59908397266891e-5,3.0
11-42,1min,YP_003043800.1,32265505.5546875,1999810.3298339609,1.0,ecoli,290472027144.2769,290472027144.2769,1.1107956202151364e-4,3.0
11-42,1min,YP_003043814.1,736030714.6171875,482865942.5370862,3.0,ecoli,290472027144.2769,290472027144.2769,0.0025339125486654947,3.0
11-42,1min,YP_003043814.1; YP_003044990.1,0.0,0.0,0.0,ecoli,290472027144.2769,290472027144.2769,0.0,3.0
11-42,1min,YP_003043818.1,286708450.1640625,44769334.47382365,2.0,ecoli,290472027144.2769,290472027144.2769,9.870432378042892e-4,3.0
11-42,1min,YP_003043820.1,7480252.03125,5375542.1001021005,2.0,ecoli,290472027144.2769,290472027144.2769,2.5752056419307367e-5,3.0
11-42,1min,YP_003043821.1,91636050.689453125,118236013.34226497,3.0,ecoli,290472027144.2769,290472027144.2769,3.1547289283018524e-4,3.0
11-42,1min,YP_003043822.1,307467489.0651042,157201433.66433236,3.0,ecoli,290472027144.2769,290472027144.2769,0.0010585098058767141,3.0
11-42,1min,YP_003043822.1; YP_003044024.1,28222333.9375,9209853.427755382,1.0,ecoli,290472027144.2769,290472027144.2769,9.716024711557515e-5,3.0
11-42,1min,YP_003043823.1,40032598.501953125,6922480.004757024,2.0,ecoli,290472027144.2769,290472027144.2769,1.3781911771514236e-4,3.0
11-42,1min,YP_003043825.1,13629134.99609375,4444780.694941672,2.0,ecoli,290472027144.2769,290472027144.2769,4.692064544075421e-5,3.0
11-42,1min,YP_003043826.1,27432066.5625,3972913.3264675904,2.0,ecoli,290472027144.2769,290472027144.2769,9.443961551889658e-5,3.0
11-42,1min,YP_003043827.1,59402756.2421875,40576542.55191673,3.0,ecoli,290472027144.2769,290472027144.2769,2.0450422309574844e-4,3.0
11-42,1min,YP_003043831.1,45688392.3203125,15718823.77077432,3.0,ecoli,290472027144.2769,290472027144.2769,1.57290162393569e-4,3.0
11-42,1min,YP_003043832.1,232749757.11328125,16509666.421527347,3.0,ecoli,290472027144.2769,290472027144.2769,8.012811402237878e-4,3.0
11-42,1min,YP_003043837.1,6716452.484375,1481700.651600545,2.0,ecoli,290472027144.2769,290472027144.2769,2.312254488119419e-5,3.0
11-42,1min,YP_003043842.1,4852138.9375,6861960.691931079,1.0,ecoli,290472027144.2769,290472027144.2769,1.670432428624169e-5,3.0
11-42,1min,YP_003043844.1,13972375.9765625,10471607.747982727,2.0,ecoli,290472027144.2769,290472027144.2769,4.810231165434201e-5,3.0
11-42,1min,YP_003043845.1,11879935.819010416,2991383.0540855867,3.0,ecoli,290472027144.2769,290472027144.2769,4.089872589731222e-5,3.0
11-42,1min,YP_003043846.1,15432333.609375,2366196.658894142,1.0,ecoli,290472027144.2769,290472027144.2769,5.312846734708051e-5,3.0
11-42,1min,YP_003043847.1,95098490.89453125,26626380.741526432,2.0,ecoli,290472027144.2769,290472027144.2769,3.273929397934625e-4,3.0
11-42,1min,YP_003043848.1,130231525.09375,3581506.3207290596,1.0,ecoli,290472027144.2769,290472027144.2769,4.483444632314431e-4,3.0
11-42,1min,YP_003043849.1,20201869.078125,16384239.409633698,2.0,ecoli,290472027144.2769,290472027144.2769,6.954841496007728e-5,3.0
11-42,1min,YP_003043850.1,7273428.90625,4804061.646953167,2.0,ecoli,290472027144.2769,290472027144.2769,2.504003217713388e-5,3.0
11-42,1min,YP_003043851.1,57348949.453125,16122848.20979767,2.0,ecoli,290472027144.2769,290472027144.2769,1.9743363936603741e-4,3.0
11-42,1min,YP_003043852.1,19350640.466145832,8095325.5596236,3.0,ecoli,290472027144.2769,290472027144.2769,6.661791380184917e-5,3.0
11-42,1min,YP_003043853.1,21657421.78125,9538586.701075414,2.0,ecoli,290472027144.2769,290472027144.2769,7.455940592342408e-5,3.0
11-42,1min,YP_003043854.1,31116227.942708332,6149139.4257644545,3.0,ecoli,290472027144.2769,290472027144.2769,1.0712297582876357e-4,3.0
11-42,1min,YP_003043855.1,16174054.395833334,9845408.862028679,3.0,ecoli,290472027144.2769,290472027144.2769,5.568196894842377e-5,3.0
11-42,1min,YP_003043856.1,276812009.1458333,113582493.22260153,3.0,ecoli,290472027144.2769,290472027144.2769,9.529730345027037e-4,3.0
11-42,1min,YP_003043859.1,213027037.0546875,71415053.21851926,3.0,ecoli,290472027144.2769,290472027144.2769,7.333822783178958e-4,3.0
11-42,1min,YP_003043860.1,353749060.67578125,238625083.91160625,3.0,ecoli,290472027144.2769,290472027144.2769,0.001217842090178531,3.0
11-42,1min,YP_003043861.1,3520402.515625,148549.45663049506,1.0,ecoli,290472027144.2769,290472027144.2769,1.2119592203886892e-5,3.0
11-42,1min,YP_003043862.1,11986391.75,2258900.15473638,2.0,ecoli,290472027144.2769,290472027144.2769,4.126521878145045e-5,3.0
11-42,1min,YP_003043863.1,100193930.22395833,26965991.768102795,3.0,ecoli,290472027144.2769,290472027144.2769,3.449348675980844e-4,3.0
11-42,1min,YP_003043864.1,144186598.859375,93382097.45439915,3.0,ecoli,290472027144.2769,290472027144.2769,4.963872090435675e-4,3.0
11-42,1min,YP_003043865.1,0.0,0.0,0.0,ecoli,290472027144.2769,290472027144.2769,0.0,3.0
11-42,1min,YP_003043873.1,0.0,0.0,0.0,ecoli,290472027144.2769,290472027144.2769,0.0,3.0
11-42,1min,YP_003043888.1,36273884.171875,19768176.96068415,3.0,ecoli,290472027144.2769,290472027144.2769,1.2487909603033076e-4,3.0
11-42,1min,YP_003043898.1,104862036.64583333,29726525.931405827,3.0,ecoli,290472027144.2769,290472027144.2769,3.6100562824160876e-4,3.0
11-42,1min,YP_003043901.1,81440001.93359375,12791603.066758983,3.0,ecoli,290472027144.2769,290472027144.2769,2.803712382712248e-4,3.0
11-42,1min,YP_003043902.1,40193251.0625,87985.91550147564,1.0,ecoli,290472027144.2769,290472027144.2769,1.3837219183427974e-4,3.0
11-42,1min,YP_003043903.1,67482841.76953125,31443305.26711764,3.0,ecoli,290472027144.2769,290472027144.2769,2.3232130967300562e-4,3.0
11-42,1min,YP_003043904.1,150407433.15625,54954550.14831233,3.0,ecoli,290472027144.2769,290472027144.2769,5.178035029223069e-4,3.0
11-42,1min,YP_003043905.1,132148008.859375,39575376.91667791,2.0,ecoli,290472027144.2769,290472027144.2769,4.5494228879305247e-4,3.0
11-42,1min,YP_003043906.1,124182054.375,11551032.803410754,1.0,ecoli,290472027144.2769,290472027144.2769,4.275181179952967e-4,3.0
11-42,1min,YP_003043910.1,131083730.515625,46263852.95183035,2.0,ecoli,290472027144.2769,290472027144.2769,4.51278327226036e-4,3.0
11-42,1min,YP_003043914.1,0.0,0.0,0.0,ecoli,290472027144.2769,290472027144.2769,0.0,3.0
11-42,1min,YP_003043915.1,25754541.5703125,4848654.03593548,1.0,ecoli,290472027144.2769,290472027144.2769,8.86644467059827e-5,3.0
11-42,1min,YP_003043916.1,11399459.97265625,13935614.199709632,2.0,ecoli,290472027144.2769,290472027144.2769,3.924460501318483e-5,3.0
11-42,1min,YP_003043917.1,11356323.697916666,1300077.5018848446,3.0,ecoli,290472027144.2769,290472027144.2769,3.9096100955277185e-5,3.0
11-42,1min,YP_003043918.1,141147774.9375,26235027.458787143,2.0,ecoli,290472027144.2769,290472027144.2769,4.859255341217148e-4,3.0
11-42,1min,YP_003043919.1,182473893.12760416,45184665.97487754,3.0,ecoli,290472027144.2769,290472027144.2769,6.281978162288574e-4,3.0
11-42,1min,YP_003043920.1,50154486.52734375,10209524.887619007,2.0,ecoli,290472027144.2769,290472027144.2769,1.7266546118202325e-4,3.0
11-42,1min,YP_003043921.1,6436717.515625,225729.85243778996,1.0,ecoli,290472027144.2769,290472027144.2769,2.2159509054646058e-5,3.0
11-42,1min,YP_003043925.1,128306863.53125,9640138.957420493,2.0,ecoli,290472027144.2769,290472027144.2769,4.417184841951071e-4,3.0
11-42,1min,YP_003043926.1,432707516.5989583,152458258.74018294,3.0,ecoli,290472027144.2769,290472027144.2769,0.0014896701787536783,3.0
11-42,1min,YP_003043927.1,26698043.44921875,4732840.125481641,2.0,ecoli,290472027144.2769,290472027144.2769,9.191261448372749e-5,3.0
11-42,1min,YP_003043928.1,35487045.94140625,6080173.8397657005,2.0,ecoli,290472027144.2769,290472027144.2769,1.2217026985452165e-4,3.0
11-42,1min,YP_003043929.1,0.0,0.0,0.0,ecoli,290472027144.2769,290472027144.2769,0.0,3.0
11-42,1min,YP_003043930.1,47401854.911458336,7565179.996036423,3.0,ecoli,290472027144.2769,290472027144.2769,1.6318905258272572e-4,3.0
11-42,1min,YP_003043932.1,20297801.40625,7625957.1711562555,3.0,ecoli,290472027144.2769,290472027144.2769,6.987867852820168e-5,3.0
11-42,1min,YP_003043937.1,24417289.057942707,5780730.674015628,3.0,ecoli,290472027144.2769,290472027144.2769,8.406072453171088e-5,3.0
11-42,1min,YP_003043938.1,49503419.703125,11542006.828416863,1.0,ecoli,290472027144.2769,290472027144.2769,1.7042405146481366e-4,3.0
11-42,1min,YP_003043943.1,86847580.84375,30536226.85877963,2.0,ecoli,290472027144.2769,290472027144.2769,2.9898776036224985e-4,3.0
11-42,1min,YP_003043948.1,0.0,0.0,0.0,ecoli,290472027144.2769,290472027144.2769,0.0,3.0
11-42,1min,YP_003043963.1,0.0,0.0,0.0,ecoli,290472027144.2769,290472027144.2769,0.0,3.0
11-42,1min,YP_003043964.1,12452971.4765625,466085.40210075135,1.0,ecoli,290472027144.2769,290472027144.2769,4.287149987897847e-5,3.0
11-42,1min,YP_003043966.1,0.0,0.0,0.0,ecoli,290472027144.2769,290472027144.2769,0.0,3.0
11-42,1min,YP_003043967.1,12868173.6875,5951067.62544788,2.0,ecoli,290472027144.2769,290472027144.2769,4.430090502693535e-5,3.0
11-42,1min,YP_003043968.1,0.0,0.0,0.0,ecoli,290472027144.2769,290472027144.2769,0.0,3.0
11-42,1min,YP_003043969.1,20685591.953125,1809204.3605186378,1.0,ecoli,290472027144.2769,290472027144.2769,7.121371429976114e-5,3.0
11-42,1min,YP_003043970.1,12378555.765625,2674873.2265247884,2.0,ecoli,290472027144.2769,290472027144.2769,4.261531097270373e-5,3.0
11-42,1min,YP_003043980.1,4500702.46875,173694.46103161856,1.0,ecoli,290472027144.2769,290472027144.2769,1.5494443692213122e-5,3.0
11-42,1min,YP_003043982.1,36835453.109375,9180025.412993623,2.0,ecoli,290472027144.2769,290472027144.2769,1.268123938525719e-4,3.0
11-42,1min,YP_003043985.1,13114501.208333334,2652834.8309356123,3.0,ecoli,290472027144.2769,290472027144.2769,4.514892995813117e-5,3.0
11-42,1min,YP_003043986.1,0.0,0.0,0.0,ecoli,290472027144.2769,290472027144.2769,0.0,3.0
11-42,1min,YP_003043990.1,73168301.9765625,33213244.144157328,2.0,ecoli,290472027144.2769,290472027144.2769,2.5189448600577275e-4,3.0
11-42,1min,YP_003043992.1,15321026.3046875,1966608.6082775632,2.0,ecoli,290472027144.2769,290472027144.2769,5.2745272773125157e-05,3.0
11-42,1min,YP_003043996.1,33425968.065104168,16800825.647074763,3.0,ecoli,290472027144.2769,290472027144.2769,1.1507465415422447e-4,3.0
11-42,1min,YP_003043997.1,143760206.7109375,54776111.34640014,2.0,ecoli,290472027144.2769,290472027144.2769,4.94919280607809e-4,3.0
11-42,1min,YP_003043999.1,2272630207.4427085,430438588.65083057,3.0,ecoli,290472027144.2769,290472027144.2769,0.007823921049423107,3.0
11-42,1min,YP_003044002.1,8172536.875,1526721.499104382,1.0,ecoli,290472027144.2769,290472027144.2769,2.8135366270366254e-5,3.0
11-42,1min,YP_003044004.1,136244402.703125,16921553.148746993,3.0,ecoli,290472027144.2769,290472027144.2769,4.6904483038379683e-4,3.0
11-42,1min,YP_003044004.1; YP_003045095.1,0.0,0.0,0.0,ecoli,290472027144.2769,290472027144.2769,0.0,3.0
11-42,1min,YP_003044005.1,59181123.7421875,10563179.283348424,2.0,ecoli,290472027144.2769,290472027144.2769,2.037412150285726e-4,3.0
11-42,1min,YP_003044007.1,15551989.9453125,2366891.7545186747,2.0,ecoli,290472027144.2769,290472027144.2769,5.3540404899601077e-5,3.0
11-42,1min,YP_003044012.1,43958701.481770836,4077680.5663333065,3.0,ecoli,290472027144.2769,290472027144.2769,1.5133540366672426e-4,3.0
11-42,1min,YP_003044015.1,0.0,0.0,0.0,ecoli,290472027144.2769,290472027144.2769,0.0,3.0
11-42,1min,YP_003044020.1,131699900.453125,32007440.42349113,1.0,ecoli,290472027144.2769,290472027144.2769,4.5339959839819585e-4,3.0
11-42,1min,YP_003044023.1,7939005.16796875,1813067.3330763746,2.0,ecoli,290472027144.2769,290472027144.2769,2.7331393132824664e-5,3.0
11-42,1min,YP_003044024.1,27017622.67578125,4222588.94050004,2.0,ecoli,290472027144.2769,290472027144.2769,9.301282103271737e-5,3.0
11-42,1min,YP_003044030.1,0.0,0.0,0.0,ecoli,290472027144.2769,290472027144.2769,0.0,3.0
11-42,1min,YP_003044037.1,0.0,0.0,0.0,ecoli,290472027144.2769,290472027144.2769,0.0,3.0
11-42,1min,YP_003044064.1,0.0,0.0,0.0,ecoli,290472027144.2769,290472027144.2769,0.0,3.0
11-42,1min,YP_003044072.1,28038374.2109375,18081657.684774533,2.0,ecoli,290472027144.2769,290472027144.2769,9.652693406174664e-5,3.0
11-42,1min,YP_003044074.1,137954044.90039062,82426961.58068743,2.0,ecoli,290472027144.2769,290472027144.2769,4.749305682087904e-4,3.0
11-42,1min,YP_003044076.1,9270954.0546875,2342441.9700558963,1.0,ecoli,290472027144.2769,290472027144.2769,3.1916856662010464e-5,3.0
11-42,1min,YP_003044078.1,0.0,0.0,0.0,ecoli,290472027144.2769,290472027144.2769,0.0,3.0
11-42,1min,YP_003044085.1,0.0,0.0,0.0,ecoli,290472027144.2769,290472027144.2769,0.0,3.0
11-42,1min,YP_003044086.1,64899271.533854164,23466459.443955764,3.0,ecoli,290472027144.2769,290472027144.2769,2.234269240033183e-4,3.0
11-42,1min,YP_003044087.1,12215086.322265625,1775904.5365018551,2.0,ecoli,290472027144.2769,290472027144.2769,4.2052539249152605e-5,3.0
