condition,weight,time,class,cor,pval
wt,4,980,2,0.399647557388782,0.3743946739686835
wt,4,980,3,0.745838995950115,0.013256530774576886
wt,4,985,2,0.4070109445112966,0.3648168876267501
wt,4,985,3,0.7489949501105274,0.012662934943361213
wt,4,990,2,0.41760391300326,0.3512187364052989
wt,4,990,3,0.7519316202144803,0.012127539693428155
wt,4,995,2,0.4199853959818535,0.3481913367417047
wt,4,995,3,0.7539683125804555,0.011765679162433557
wt,4,1e3,2,0.42496480901990163,0.3418970169656174
wt,4,1e3,3,0.7559927752915515,0.011413567079589314
wt,4,1005,2,0.43188308578241036,0.333232566145644
wt,4,1005,3,0.7573299274909601,0.011185097544258666
wt,4,1010,2,0.4377957384082152,0.3259027653224275
wt,4,1010,3,0.7587256706618777,0.010950064242716245
wt,4,1015,2,0.44395874091775944,0.3183372156496573
wt,4,1015,3,0.7615697819367351,0.01048191661122553
wt,4,1020,2,0.44796757220512623,0.31345733021682065
wt,4,1020,3,0.7635498436355089,0.010164429799044193
wt,4,1025,2,0.4525898901262585,0.30787136006940075
wt,4,1025,3,0.7644031664721879,0.010029717761536916
wt,4,1030,2,0.4649779564334431,0.2931181297164984
wt,4,1030,3,0.765467786444522,0.00986341792804937
wt,4,1035,2,0.47014775282958354,0.28705609327041615
wt,4,1035,3,0.7668644135985639,0.009648215087718508
wt,4,1040,2,0.48341998255782104,0.2717529336231571
wt,4,1040,3,0.7674670238772949,0.009556390781634918
wt,4,1045,2,0.48649845157522503,0.2682573685178886
wt,4,1045,3,0.7679740119142783,0.009479615847727683
wt,4,1050,2,0.4958961101119393,0.2577137181359846
wt,4,1050,3,0.768131874790012,0.009455799207455033
wt,4,1055,2,0.5003267597276019,0.25280980869093067
wt,4,1055,3,0.768992100777279,0.009326758573605659
wt,4,1060,2,0.499003248579835,0.2542701658388733
wt,4,1060,3,0.7706922427425273,0.009075386034013495
wt,4,1065,2,0.5077759743413693,0.24466265839220053
wt,4,1065,3,0.770577141014412,0.009092251565140323
wt,4,1070,2,0.5122477774882487,0.23983118650764979
wt,4,1070,3,0.7711121954570836,0.009014038787058035
wt,4,1075,2,0.5170956031783739,0.23464407074027827
wt,4,1075,3,0.771295611962425,0.008987337141109263
wt,4,1080,2,0.5289968084965748,0.22213522361265403
wt,4,1080,3,0.7726781391421103,0.00878786360044503
wt,4,1085,2,0.5305004443946891,0.22057776450119315
wt,4,1085,3,0.7732950297164273,0.008699874754710058
wt,4,1090,2,0.5343534620099362,0.21661048274167785
wt,4,1090,3,0.7751132356014162,0.008444160867987124
wt,4,1095,2,0.5394947775319852,0.21136990951475004
wt,4,1095,3,0.7746023659825491,0.00851546585354653
wt,4,1100,2,0.5455660924126965,0.2052601533015862
wt,4,1100,3,0.7762229775910113,0.008290723824630591
wt,4,1105,2,0.5549077236441419,0.19602720168581345
wt,4,1105,3,0.7783016453829213,0.008008642121504617
wt,4,1110,2,0.5590553147021723,0.19199351657979702
wt,4,1110,3,0.7794902240190432,0.007850437265878753
wt,4,1115,2,0.5606180363468656,0.1904842364699255
wt,4,1115,3,0.7810376419232096,0.007647801373668917
wt,4,1120,2,0.5705817772637818,0.18099736253787202
wt,4,1120,3,0.7814045245811918,0.0076003066542053264
wt,4,1125,2,0.5753407250495772,0.17654964886087973
wt,4,1125,3,0.782058544877569,0.007516159447672213
wt,4,1130,2,0.5812487781628056,0.17110352508590002
wt,4,1130,3,0.7816801646354025,0.007564761471326133
wt,4,1135,2,0.5861199588781904,0.166676426691091
wt,4,1135,3,0.7820444721640314,0.007517963081075354
wt,4,1140,2,0.5924341226325874,0.1610233350062534
wt,4,1140,3,0.7821848877489915,0.007499980407549185
wt,4,1145,2,0.5921797841794026,0.1612491750880831
wt,4,1145,3,0.7808283227663797,0.007674992726858695
wt,4,1150,2,0.5931784468512032,0.1603633151143731
wt,4,1150,3,0.7822545231791256,0.007491073687591119
wt,4,1155,2,0.6021888199814505,0.15248059121286528
wt,4,1155,3,0.7824486942647215,0.0074662778257285406
wt,4,1160,2,0.6070644284763752,0.148297966104143
wt,4,1160,3,0.7818337575269769,0.007545006072272451
wt,4,1165,2,0.6119562541879838,0.14416012367976708
wt,4,1165,3,0.7826424893615245,0.007441588030382861
wt,4,1170,2,0.615173077190844,0.1414712495586036
wt,4,1170,3,0.7817648296799058,0.00755386717122498
wt,4,1175,2,0.6204889264686373,0.13708388749707243
wt,4,1175,3,0.7815974271555945,0.007575418491415732
wt,4,1180,2,0.6245951612866395,0.13374279189773342
wt,4,1180,3,0.781510352122387,0.007586645694048894
wt,4,1185,2,0.6315447057924233,0.1281836827348402
wt,4,1185,3,0.7819051923623482,0.0075358304586866124
wt,4,1190,2,0.6399155173943091,0.12164761189023106
wt,4,1190,3,0.7834069579199868,0.007344757700420144
wt,4,1195,2,0.6424329790460928,0.11971622629317333
wt,4,1195,3,0.7842079485325064,0.0072442631448969745
wt,4,1200,2,0.6433104131506561,0.11904679621301603
wt,4,1200,3,0.7843267610414634,0.00722944009246129
wt,4,1205,2,0.6467015109461933,0.11647775148428273
wt,4,1205,3,0.7859677746562265,0.007026900852762875
wt,4,1210,2,0.6524628833253371,0.11217927906525017
wt,4,1210,3,0.7860865083389111,0.007012404383113702
wt,4,1215,2,0.6540665916912185,0.11099764008690072
wt,4,1215,3,0.7872785972745673,0.0068680332829136855
wt,4,1220,2,0.6551206019264759,0.11022455687472042
wt,4,1220,3,0.787634874084346,0.00682529820772027
wt,4,1225,2,0.6627359839412724,0.10472219412627846
wt,4,1225,3,0.7876764108152216,0.00682032823339558
wt,4,1230,2,0.6677753701981788,0.10116164315132206
wt,4,1230,3,0.7872904062266696,0.006866613774760387
wt,4,1235,2,0.6742152185964781,0.096705185722741685
wt,4,1235,3,0.7871167449392491,0.006887509920008113
wt,4,1240,2,0.6787207278755926,0.09364983383536113
wt,4,1240,3,0.7870193766892628,0.006899245678072762
wt,4,1245,2,0.6824885992483171,0.0911342666005927
wt,4,1245,3,0.7871560250832094,0.0068827795128235045
wt,4,1250,2,0.6844332853970648,0.0898500335174238
wt,4,1250,3,0.7874317727251748,0.006849636823286191
wt,4,1255,2,0.6826634550224424,0.0910184020816296
wt,4,1255,3,0.7865400508432597,0.006957225633144187
wt,4,1260,2,0.6867804799002225,0.08831279286918793
wt,4,1260,3,0.7868757385377901,0.006916584232054372
wt,4,1265,2,0.6928343677279151,0.0844126025939449
wt,4,1265,3,0.7869929979181649,0.00690242754310455
wt,4,1270,2,0.7010037695643735,0.07929733524694121
wt,4,1270,3,0.787634864536024,0.006825299350496489
wt,4,1275,2,0.7031903247877045,0.077957047705364
wt,4,1275,3,0.7881523414805071,0.006763565153433672
wt,4,1280,2,0.7045837734948046,0.0771092599403987
wt,4,1280,3,0.788942559681302,0.006670059845123479
wt,4,1285,2,0.7070214109754182,0.07563806783040403
wt,4,1285,3,0.7904193038717593,0.006497785879048449
wt,4,1290,2,0.7117926004597384,0.07280229470951287
wt,4,1290,3,0.7910198793074799,0.00642863707115803
wt,4,1295,2,0.7166968605369674,0.0699478406007559
wt,4,1295,3,0.7914760505888042,0.006376465294045376
wt,4,1300,2,0.7210026242648538,0.0674922057223201
wt,4,1300,3,0.7910530941964351,0.006424828118696948
wt,4,1305,2,0.7218714790732043,0.06700240680977727
wt,4,1305,3,0.7915389668489275,0.006369293329694916
wt,4,1310,2,0.7273704070338921,0.06394703479479413
wt,4,1310,3,0.7915084257818767,0.006372774057282866
wt,4,1315,2,0.7266324245560768,0.06435261294087602
wt,4,1315,3,0.7929796478200372,0.006206631139003972
wt,4,1320,2,0.7269733282956901,0.0641650880372335
wt,4,1320,3,0.7935562071463398,0.006142369507691462
wt,4,1325,2,0.7291862132305476,0.06295500348769999
wt,4,1325,3,0.7941158374932149,0.006080448725987175
wt,4,1330,2,0.7322418394416479,0.0613045328226298
wt,4,1330,3,0.7940364373161953,0.006089206871975843
wt,4,1335,2,0.7348003518004328,0.059940815212058705
wt,4,1335,3,0.7947740649973694,0.00600818843656611
wt,4,1340,2,0.7386445401175974,0.05792305192590374
wt,4,1340,3,0.794905984176046,0.0059937801883202455
wt,4,1345,2,0.7407599629067285,0.05682868199628127
wt,4,1345,3,0.7948288555729334,0.0060022012061846635
wt,4,1350,2,0.7408725131103138,0.05677077430932928
wt,4,1350,3,0.7955726448966847,0.005921343184791923
wt,4,1355,2,0.7445818655797583,0.05488024990092042
wt,4,1355,3,0.7955175197394844,0.005927309133733545
wt,4,1360,2,0.7498065589108965,0.05227647859074706
wt,4,1360,3,0.796383468015124,0.005834084420865176
wt,4,1365,2,0.7544600558161637,0.05001544465984915
wt,4,1365,3,0.7972649497546815,0.00574026442543354
wt,4,1370,2,0.7554257783739646,0.049553067204152125
wt,4,1370,3,0.7982606645433388,0.005635584102102679
wt,4,1375,2,0.7564848165972768,0.04904871398350287
wt,4,1375,3,0.7991698842148434,0.005541191466578039
wt,4,1380,2,0.7590421638609671,0.04784245958179905
wt,4,1380,3,0.7993030051951249,0.00552746641601059
wt,4,1385,2,0.7627885802188558,0.046105055716965
wt,4,1385,3,0.79951573535517,0.005505583808555941
wt,4,1390,2,0.7647908083882263,0.04519098226616168
wt,4,1390,3,0.7989740373472314,0.005561427808308566
wt,4,1395,2,0.7639112734357162,0.04559127507176335
wt,4,1395,3,0.7992884255442684,0.005528968425771694
wt,4,1400,2,0.7652764759698689,0.04497077786638862
wt,4,1400,3,0.7986707385368728,0.005592870718444699
wt,4,1405,2,0.7698420579330816,0.04292962502397407
wt,4,1405,3,0.7990831741613866,0.005550144504064046
wt,4,1410,2,0.7749786886215975,0.04069551777150912
wt,4,1410,3,0.7992436393872446,0.0055335841580726715
wt,4,1415,2,0.7764977724456517,0.0400474326678079
wt,4,1415,3,0.79979295968729,0.005477159715507841
wt,4,1420,2,0.7773922961847423,0.03966849339424183
wt,4,1420,3,0.799938052218986,0.005462325001995915
wt,4,1425,2,0.7803944881828144,0.038411261301291445
wt,4,1425,3,0.7999875182960875,0.005457273988706189
wt,4,1430,2,0.7834379849059125,0.0371595955676061
wt,4,1430,3,0.8001600362839221,0.0054396841159029125
wt,4,1435,2,0.7844191618293537,0.036760976138476176
wt,4,1435,3,0.8006477800961196,0.005390172601325939
wt,4,1440,2,0.7872417214294318,0.03562755941677374
wt,4,1440,3,0.8001315104165473,0.005442589810457721
wt,4,1445,2,0.7903934847001148,0.03438522352798911
wt,4,1445,3,0.799760200925226,0.005480513042909454
wt,4,1450,2,0.7947310811586218,0.032715506554568743
wt,4,1450,3,0.7995551483053768,0.005501536362901907
wt,4,1455,2,0.7972757243941051,0.031757493174787446
wt,4,1455,3,0.799137077643956,0.00554457761873845
wt,5,340,2,0.9687150919172383,0.03128490808276173
wt,5,345,2,0.9604199773639577,0.03958002263604229
wt,5,350,2,0.9884256727440026,0.011574327255997382
wt,5,355,2,0.6290633975873928,0.3709366024126072
wt,5,360,2,0.7906099550187418,0.2093900449812582
wt,5,365,2,0.9209549691207506,0.07904503087924941
wt,5,370,2,0.9886441684199798,0.011355831580020154
wt,5,375,2,0.9204881270869506,0.07951187291304937
wt,5,380,2,0.7016491926819386,0.2983508073180613
wt,5,385,2,0.9849424083798002,0.0022130120544111634
wt,5,390,2,0.9789825056997137,0.0036461232646316393
wt,5,395,2,0.990301063739257,0.001144951728505802
wt,5,400,2,0.9809425216278569,0.003149101239405909
wt,5,405,2,0.9428562913783686,0.016256554043644542
wt,5,410,2,0.8676860844678238,0.0566147122488632
wt,5,415,2,0.5328187825098349,0.27640434814432985
wt,5,420,2,0.5763906286230495,0.23116007873667296
wt,5,425,2,0.49862743569299917,0.314045546502049
wt,5,430,2,0.4993967922560953,0.31317888149683804
wt,5,435,2,0.643871929953368,0.16765744002487862
wt,5,440,2,0.42056763739641295,0.3474528501234092
wt,5,445,2,0.09690357876129332,0.8362626791194723
wt,5,445,3,0.37229955973428325,0.6277004402657167
wt,5,450,2,0.14487678702964776,0.756622542663973
wt,5,450,3,0.3178301436784824,0.6821698563215176
wt,5,455,2,-0.1400852541467487,0.7645104388302068
wt,5,455,3,0.3982559239050005,0.6017440760949995
wt,5,460,2,-0.3339257189749765,0.4641801191094091
wt,5,460,3,0.5293100571862939,0.359007363925169
wt,5,465,2,-0.48827857514146195,0.2662454148057856
wt,5,465,3,0.5126882942428327,0.37707121745960176
wt,5,470,2,-0.45787247449199103,0.30154126496595707
wt,5,470,3,0.5195666169210977,0.3695701267042236
wt,5,475,2,-0.35312082973094894,0.4371892651596538
wt,5,475,3,0.6008132829688325,0.283928892667967
wt,5,480,2,-0.5461783702047887,0.2046487541553672
wt,5,480,3,0.6821170861292785,0.20457717494942404
wt,5,485,2,-0.62571110760919,0.13284202092831385
wt,5,485,3,0.6586611217936472,0.22673566510922394
wt,5,490,2,-0.5980946717271117,0.15603779364167544
wt,5,490,3,0.6851039378644037,0.20180158662473008
wt,5,495,2,-0.33972484409978765,0.4559621698264904
wt,5,495,3,0.6473231211302607,0.2376687969615779
wt,5,500,2,-0.34438462323336705,0.44939840485570026
wt,5,500,3,0.6451263791256837,0.23980330208785372
wt,5,505,2,-0.697249748070625,0.08162681832723691
wt,5,505,3,0.6274243663974385,0.25719056845785293
wt,5,510,2,-0.6722347444481697,0.09806450898258892
wt,5,510,3,0.6234780998455756,0.2611110276056119
wt,5,515,2,-0.6373686387276762,0.12361771723875072
wt,5,515,3,0.43604865237157764,0.32806133207822047
wt,5,520,2,-0.5721051046963849,0.17956776790955833
wt,5,520,3,0.28691251479556745,0.49083281303837445
wt,5,525,2,-0.4328806907008256,0.3319909710625009
wt,5,525,3,0.2944672045716089,0.4789606360834746
wt,5,530,2,-0.36419596257065096,0.4218963309082474
wt,5,530,3,0.32065930405909987,0.4387061924552142
wt,5,535,2,-0.3802241439563159,0.4001406866674768
wt,5,535,3,0.22331287721223134,0.5635546017099975
wt,5,540,2,-0.4095367284230728,0.36155509354705606
wt,5,540,3,0.20653067925067245,0.5939291077683758
wt,5,545,2,-0.5322735896192337,0.21874780308079733
wt,5,545,3,0.2356967740491689,0.5415189639488629
wt,5,550,2,-0.5633474519707766,0.18786201488555856
wt,5,550,3,0.27809808776546935,0.46871690123232645
wt,5,555,2,-0.554536552620323,0.19639015330938928
wt,5,555,3,0.29302102112395445,0.4441407546241791
wt,5,560,2,-0.509374858446993,0.24293004536501275
wt,5,560,3,0.34340330246047573,0.3655764626463085
wt,5,565,2,-0.464842992042605,0.29327713968602415
wt,5,565,3,0.3521986723091821,0.35259587659894837
wt,5,570,2,-0.4230382518108888,0.3443265804501388
wt,5,570,3,0.321811580463847,0.3983857379589398
wt,5,575,2,-0.30604975879623175,0.5044209570728563
wt,5,575,3,0.3572518026432753,0.345240941369562
wt,5,580,2,-0.35548671026587253,0.4339048513008114
wt,5,580,3,0.3604382608643711,0.34064187052085615
wt,5,585,2,-0.45352825465867475,0.30674271877832926
wt,5,585,3,0.3992351945594959,0.2871135984533175
wt,5,590,2,-0.5072965349716367,0.24518330804306204
wt,5,590,3,0.38480683907231983,0.30648105995649677
wt,5,595,2,-0.42428237637907124,0.34275679608931003
wt,5,595,3,0.4042016394593561,0.28059745507161316
wt,5,600,2,-0.24322003479416635,0.5992005452114182
wt,5,600,3,0.4101675973982504,0.272872693436689
wt,5,605,2,-0.22107225892206056,0.6337995509830866
wt,5,605,3,0.4139991909516644,0.26797096666647907
wt,5,610,2,-0.4183515166949705,0.3502671816315674
wt,5,610,3,0.40907419286959734,0.2742800177337049
wt,5,615,2,-0.447305950859438,0.3142604584561967
wt,5,615,3,0.42627784794179063,0.25257834927361117
wt,5,620,2,-0.3969400911310235,0.3779418756948133
wt,5,620,3,0.4246025497259317,0.2546500772079408
wt,5,625,2,-0.33055965074133736,0.46897495958585134
wt,5,625,3,0.20692172520194738,0.5662464764836863
wt,5,630,2,-0.3246876615723782,0.47738239166796476
wt,5,630,3,0.22903768577956535,0.5244457848043899
wt,5,635,2,-0.33929599786972603,0.45656802461077695
wt,5,635,3,0.22865058277706618,0.5251663802112603
wt,5,640,2,-0.31250233224313145,0.49500025679927673
wt,5,640,3,0.2513600556839241,0.4835932686764006
wt,5,645,2,-0.2726911421009102,0.5540834418794032
wt,5,645,3,0.265934201662254,0.45769322837122495
wt,5,650,2,-0.23461640275059192,0.612573815676359
wt,5,650,3,0.2693357667212621,0.451739468314008
wt,5,655,2,-0.2913411870257796,0.5261244023620099
wt,5,655,3,0.2867165581979524,0.4218734319425407
wt,5,660,2,-0.32157897300305344,0.4818552554086973
wt,5,660,3,0.29894571449670543,0.4014312023678608
wt,5,665,2,-0.3539621457133653,0.43602023342034596
wt,5,665,3,0.3123420061515251,0.379596812794168
wt,5,670,2,-0.28581462874127994,0.5343593152318769
wt,5,670,3,0.32291333325884547,0.3627889506038348
wt,5,675,2,-0.25261206857732055,0.5847034407218121
wt,5,675,3,0.33272691806104787,0.3475258093041245
wt,5,680,2,-0.26285310741556545,0.5690211223912917
wt,5,680,3,0.3527664872545492,0.317396168889718
wt,5,685,2,-0.2710534756051667,0.5565611535383391
wt,5,685,3,0.3647235686066728,0.30009513342712435
wt,5,690,2,-0.2618866008309551,0.5704954416217324
wt,5,690,3,0.36029780183510735,0.3064392930075534
wt,5,695,2,-0.2564955685871039,0.5787409222482298
wt,5,695,3,0.37553013153102094,0.2849011410570627
wt,5,700,2,-0.2505451927199496,0.5878844833923946
wt,5,700,3,0.38498391248808317,0.2719572555317742
wt,5,705,2,-0.2764306963994769,0.5484391396054351
wt,5,705,3,0.378132889983734,0.28130496882724876
wt,5,710,2,-0.2791927285337593,0.544282397037514
wt,5,710,3,0.38894244109840165,0.26663450959307444
wt,5,715,2,-0.23036659221419167,0.6192115235899145
wt,5,715,3,0.39794806894174756,0.2547402060270384
wt,5,720,2,-0.2282647227921131,0.6225020415964819
wt,5,720,3,0.40931843747061847,0.24015138850769815
wt,5,725,2,-0.21811443058327473,0.6384621209542365
wt,5,725,3,0.4188181679291577,0.2283316070178357
wt,5,730,2,-0.20541765843882373,0.6585828784213894
wt,5,730,3,0.4293004543234486,0.21568075394511096
wt,5,735,2,-0.22203525358279627,0.6322836022984197
wt,5,735,3,0.44162975419978495,0.20132799241235744
wt,5,740,2,-0.23712448894149846,0.608666298570239
wt,5,740,3,0.4456579647424712,0.19676237999166996
wt,5,745,2,-0.2471141150040294,0.5931767441039673
wt,5,745,3,0.45913414533193003,0.18193137787820785
wt,5,750,2,-0.22892771691057542,0.621463569304505
wt,5,750,3,0.4686282456975979,0.1718920715941242
wt,5,755,2,-0.21301632658565653,0.6465207052133297
wt,5,755,3,0.4766553830649362,0.16366739990327958
wt,5,760,2,-0.22136006050417836,0.6333463861097914
wt,5,760,3,0.4777208177308621,0.16259385872678808
wt,5,765,2,-0.23120560424650363,0.617899439811112
wt,5,765,3,0.475422675539241,0.1649147790620054
wt,5,770,2,-0.23192170622998748,0.6167802059356854
wt,5,770,3,0.48505764301928717,0.15531622904495332
wt,5,775,2,-0.23096812059392358,0.6182707454452014
wt,5,775,3,0.49097820565040395,0.14958957364018213
wt,5,780,2,-0.21913827246490722,0.6368471092349486
wt,5,780,3,0.5038699154205953,0.1375695412598697
wt,5,785,2,-0.21031304253904723,0.6508050093118325
wt,5,785,3,0.5127770510012937,0.12962236996317966
wt,5,790,2,-0.20235632148233176,0.6634592876595118
wt,5,790,3,0.514882277677299,0.12778649282803842
wt,5,795,2,-0.1941884325172902,0.6765158443134023
wt,5,795,3,0.5313142779192724,0.11401029399026567
wt,5,800,2,-0.17434537722922447,0.7084998284613189
wt,5,800,3,0.529543556950503,0.11544790695753336
wt,5,805,2,-0.18841835810382612,0.6857786054199403
wt,5,805,3,0.5314944800086174,0.11386462328664644
wt,5,810,2,-0.19246473584228038,0.6792795712339488
wt,5,810,3,0.5348800307283944,0.11114948393186118
wt,5,815,2,-0.17153581734498943,0.7130571094085268
wt,5,815,3,0.5362490360714999,0.1100632240796514
wt,5,820,2,-0.16412892586891148,0.7251038303883393
wt,5,820,3,0.5406866483306622,0.10658809861136234
wt,5,825,2,-0.16203824571305298,0.7285124279872058
wt,5,825,3,0.5399301545606676,0.10717555580570831
wt,5,830,2,-0.15404633524221129,0.74157467964711965
wt,5,830,3,0.543661688901575,0.10429753154927564
wt,5,835,2,-0.13981937019096574,0.7649486211069348
wt,5,835,3,0.5479488933428399,0.10105178340298127
wt,5,840,2,-0.1266363863606125,0.7867350686021266
wt,5,840,3,0.5504795921400218,0.09916624993414092
wt,5,845,2,-0.13462004624245333,0.7735271171641047
wt,5,845,3,0.5580219405737288,0.09367973410935604
wt,5,850,2,-0.12223892840440816,0.7940276819160943
wt,5,850,3,0.5660032870263355,0.08808896953988715
wt,5,855,2,-0.12851514297712527,0.7836231418345044
wt,5,855,3,0.571602517720725,0.0842974468709403
wt,5,860,2,-0.11843691424154602,0.8003424755283585
