condition,weight,time,cor,pval
wt,3,895,0.42608537957636444,0.0881225074208206
wt,3,900,0.4373752099912256,0.07914411916316684
wt,3,905,0.44251967214728544,0.07528182193952022
wt,3,910,0.4438517435581189,0.0743046004136702
wt,3,915,0.44921822493032554,0.0704615030855278
wt,3,920,0.45439646633225395,0.06689351151991065
wt,3,925,0.4600576917490297,0.06314700452580897
wt,3,930,0.46248058056852676,0.061591922952699725
wt,3,935,0.4663072643445108,0.05919388284981645
wt,3,940,0.4687233977720423,0.05771592939869789
wt,3,945,0.4729600167808941,0.055190886304463234
wt,3,950,0.47551024179697965,0.05371121689272216
wt,3,955,0.48119591752791874,0.05051921227183519
wt,3,960,0.4871420821832905,0.04733534021614501
wt,3,965,0.48884520082450783,0.04645186033697104
wt,3,970,0.49148791893025723,0.04510563011956672
wt,3,975,0.4969253343377399,0.04242853708652547
wt,3,980,0.4991280089937911,0.04137897448143637
wt,3,985,0.4996426969156696,0.04113658917714935
wt,3,990,0.5018150595987863,0.040125381050127105
wt,3,995,0.5044577304711396,0.03892080809152723
wt,3,1e3,0.508052097043479,0.03732678442389963
wt,3,1005,0.5089485130455227,0.036937103304579416
wt,3,1010,0.5103946287580652,0.03631500386440813
wt,3,1015,0.5124381522039788,0.03544956598793034
wt,3,1020,0.5163110080177965,0.033852679675731856
wt,3,1025,0.5194734762242624,0.03259000463275066
wt,3,1030,0.521739363548455,0.03170772768889605
wt,3,1035,0.5261792345223291,0.03003217997111148
wt,3,1040,0.5289236917270284,0.029031040605743727
wt,3,1045,0.5323786931387877,0.027807462631087746
wt,3,1050,0.5355212396494576,0.026729435231635786
wt,3,1055,0.5368026348300318,0.026299245806586848
wt,3,1060,0.5396837741405958,0.02535153555014591
wt,3,1065,0.5434957322824739,0.0241385140178596
wt,3,1070,0.5491197927693573,0.022431590188915995
wt,3,1075,0.5523951308362397,0.021481677847976645
wt,3,1080,0.5532614699602213,0.021235739048759784
wt,3,1085,0.5559454784551586,0.02048769329055921
wt,3,1090,0.5558686816212781,0.02050880726047547
wt,3,1095,0.5568776226264825,0.02023276536131006
wt,3,1100,0.5573679576642941,0.020099662836861383
wt,3,1105,0.5593551116226216,0.01956722623507096
wt,3,1110,0.5617876946919549,0.01893050928873348
wt,3,1115,0.564074723866308,0.01834677572265577
wt,3,1120,0.5653559216573969,0.018025980446156508
wt,3,1125,0.5669076556679407,0.017643346551052343
wt,3,1130,0.5711991834497276,0.016618191271792558
wt,3,1135,0.572745556111352,0.016260482808243572
wt,3,1140,0.5737747772777968,0.016025775093176847
wt,3,1145,0.5768933467684567,0.015330824392939663
wt,3,1150,0.5792748469814832,0.014816275416919955
wt,3,1155,0.5805926759173149,0.014537449645738717
wt,3,1160,0.583417419597166,0.013953725245300697
wt,3,1165,0.5854849472922433,0.013538324528068961
wt,3,1170,0.5875726206998055,0.01312884816532861
wt,3,1175,0.5895729530886191,0.012745747622010068
wt,3,1180,0.5908521014640546,0.012505440521930155
wt,3,1185,0.5907026029782962,0.012533339513711158
wt,3,1190,0.5918953050540021,0.01231212622684551
wt,3,1195,0.5935151181340925,0.012016658498337529
wt,3,1200,0.5953647826731149,0.011686164430861276
wt,3,1205,0.5936841877585394,0.01198614550241265
wt,3,1210,0.5951356939565166,0.011726701916506717
wt,3,1215,0.5962286964539956,0.011534292481312899
wt,3,1220,0.5958388889432095,0.011602623759079826
wt,3,1225,0.5979587078824051,0.011234872158612026
wt,3,1230,0.5972945004254137,0.011349090770996351
wt,3,1235,0.5975811873039348,0.01129967896861786
wt,3,1240,0.5997202740730634,0.01093636319704172
wt,3,1245,0.5998730166951312,0.010910779761689998
wt,3,1250,0.6006077698341765,0.010788376733891797
wt,3,1255,0.6002966329993413,0.010840075338923357
wt,3,1260,0.6007269100805406,0.010768632297094434
wt,3,1265,0.5997863620151503,0.010925288038307602
wt,3,1270,0.6002493237505971,0.01084795346826059
wt,3,1275,0.6016971835037249,0.01060890121005918
wt,3,1280,0.6029676936929078,0.010402597416764636
wt,3,1285,0.6033408761332969,0.010342610732528694
wt,3,1290,0.6035585545499815,0.01030774757515453
wt,3,1295,0.6036704587908553,0.010289861519093146
wt,3,1300,0.6043473221564397,0.01018220160272602
wt,3,1305,0.6039354547579892,0.010247604705528724
wt,3,1310,0.6040329833708133,0.010232087388143846
wt,3,1315,0.6045591361337974,0.010148695850710527
wt,3,1320,0.6048511439838823,0.010102648552885679
wt,3,1325,0.6049427052753263,0.010088244363706677
wt,3,1330,0.6047810241163345,0.010113690694609658
wt,3,1335,0.6055200186578754,0.009997798879695563
wt,3,1340,0.6057805751817805,0.009957190467944707
wt,3,1345,0.605772219304409,0.009958490711899559
wt,3,1350,0.6078658024210679,0.009636911184973446
wt,3,1355,0.6093093483248725,0.00942003932527436
wt,3,1360,0.6100768235820937,0.009306331859041209
wt,3,1365,0.6105319643282481,0.009239417920226818
wt,3,1370,0.6107644223816279,0.009205390718315125
wt,3,1375,0.6119500584643722,0.009033388980838367
wt,3,1380,0.6118414695999369,0.009049034601238092
wt,3,1385,0.6129248421812737,0.008893905274649215
wt,3,1390,0.6130899536794652,0.008870450362906306
wt,3,1395,0.6143059788565136,0.008699224800725304
wt,3,1400,0.6154523993258726,0.008540227333605462
wt,3,1405,0.6154995375445627,0.008533739766202425
wt,3,1410,0.6174921167686674,0.008263083887005725
wt,3,1415,0.6181756591738904,0.008171834713593298
wt,3,1420,0.6186699820940463,0.008106348845791601
wt,3,1425,0.6186170723381818,0.008113337985749949
wt,4,290,0.9537651038463996,0.046234896153600435
wt,4,295,0.9943319539978676,0.00566804600213246
wt,4,300,0.9488343792506101,0.05116562074938986
wt,4,305,0.9338769066715091,0.06612309332849084
wt,4,310,0.9749502745230336,0.0250497254769664
wt,4,315,0.9908243447594618,0.009175655240538209
wt,4,320,0.9914100096503726,0.008589990349627395
wt,4,325,0.9856493906419238,0.014350609358076175
wt,4,330,0.9489539096442726,0.05104609035572739
wt,4,335,0.9552198343817501,0.04478016561824991
wt,4,340,0.23174198985598202,0.7075996569512872
wt,4,345,0.2888335204734882,0.6374250184368846
wt,4,350,0.18477799921954507,0.7660790672379864
wt,4,355,0.4247264650767925,0.401219051704935
wt,4,360,-0.43413808125589837,0.33042887097402784
wt,4,365,0.03582041123681534,0.9328941583615233
wt,4,370,0.046530573278764774,0.9128810221537687
wt,4,375,0.011857504306240383,0.9758469206812216
wt,4,380,0.026679540562595316,0.9456811151200656
wt,4,385,0.07931030799159808,0.8392748828450324
wt,4,390,-0.05906354041129565,0.8712482823795065
wt,4,395,-0.19060864169374553,0.574527565617245
wt,4,400,-0.11946609287019234,0.7264398906261877
wt,4,405,-0.08690381490275612,0.7994423752309352
wt,4,410,-0.014284930985780332,0.9648552406487765
wt,4,415,-0.0276389619721884,0.9320514738697029
wt,4,420,-0.001651264235050439,0.9959363566952114
wt,4,425,0.006378206116516453,0.9843044847565587
wt,4,430,0.010360816882623315,0.9745063262490776
wt,4,435,0.08056835011775887,0.8034323924148805
wt,4,440,0.11086602092368052,0.7315877873563019
wt,4,445,0.13181980288888537,0.6829990384942243
wt,4,450,0.11443002974156276,0.7232538060573879
wt,4,455,-0.035256152079734,0.9047579181585746
wt,4,460,-0.18422946710552546,0.5110010314677587
wt,4,465,-0.16322698537664182,0.5610702834629218
wt,4,470,-0.14545403358326223,0.604993026151315
wt,4,475,-0.12809428957951083,0.6491453141691543
wt,4,480,-0.2334806134252669,0.3841449092224939
wt,4,485,-0.21085420533236648,0.43311329350855
wt,4,490,-0.19963101773130817,0.45853530507825613
wt,4,495,-0.177293299855134,0.5112568358384831
wt,4,500,-0.1720644572243899,0.5239892122063816
wt,4,505,-0.1497632770560873,0.5798543771914
wt,4,510,-0.11632930312656559,0.6678988708425534
wt,4,515,-0.08363116040560452,0.7581368227010393
wt,4,520,-0.05698657605177742,0.8339603496729937
wt,4,525,-0.029522517785033547,0.9135724793483345
wt,4,530,-0.0073641341761815715,0.978406155696121
wt,4,535,0.012855714592217732,0.962311568947093
wt,4,540,0.02326626665798105,0.9318427561139473
wt,4,545,0.03994820801338482,0.8832202236274709
wt,4,550,-0.12397797329973483,0.6354468442753134
wt,4,555,-0.10844094405396215,0.6786673337636283
wt,4,560,-0.08810469848248287,0.7366824200096291
wt,4,565,-0.06769055744949572,0.7963049156429699
wt,4,570,-0.05714476972890007,0.8275503970552742
wt,4,575,-0.04544691226505161,0.8624958078610535
wt,4,580,-0.03734266176657147,0.8868519871502334
wt,4,585,-0.022454879159430504,0.9318306453128994
wt,4,590,-0.012707399150105757,0.9613937585486196
wt,4,595,-0.005215269120680645,0.9841509252400699
wt,4,600,0.009855077743382932,0.9700551974896727
wt,4,605,0.019528726901990624,0.9406981921346862
wt,4,610,0.04129241474961645,0.8749682818190297
wt,4,615,0.05404186558752121,0.8367927147192198
wt,4,620,0.06556053873326759,0.8025938415111175
wt,4,625,0.07630831183014682,0.770985217633436
wt,4,630,0.09118168643223684,0.7278088120997326
wt,4,635,0.1073709196143241,0.6816809243330939
wt,4,640,0.11092305215006629,0.6716945495673922
wt,4,645,0.1168950896533253,0.6550220681672227
wt,4,650,0.12748044164174321,0.6258496571369687
wt,4,655,0.14279038286997212,0.5845777770146994
wt,4,660,0.15280733896876317,0.5582070745343933
wt,4,665,0.16258094112100685,0.532989423469773
wt,4,670,0.17442533412629632,0.5031403551904949
wt,4,675,0.18714377177280264,0.4719974586120519
wt,4,680,0.19856942914477518,0.4448569031316113
wt,4,685,0.20207467997991288,0.43669382154237113
wt,4,690,0.20718951379505335,0.424922447179519
wt,4,695,0.21782903033300718,0.40097773282531834
wt,4,700,0.22296934201217822,0.38967530798848493
wt,4,705,0.23343089056347568,0.3672174676548944
wt,4,710,0.24319532318753734,0.3469249021844688
wt,4,715,0.2562888232821975,0.3207431690916521
wt,4,720,0.2652778770467579,0.3034592561666055
wt,4,725,0.2660635129623507,0.30197554492566203
wt,4,730,0.26973517312160417,0.2950989098771536
wt,4,735,0.27368532113286115,0.28780658397029796
wt,4,740,0.27852076865481756,0.279029603651457
wt,4,745,0.2827006594252273,0.2715755146136654
wt,4,750,0.2885869288084978,0.2612876951796213
wt,4,755,0.30082401266212505,0.2406836620255404
wt,4,760,0.307886898230973,0.22927254208765932
wt,4,765,0.3110667381439697,0.22424966006721578
wt,4,770,0.3152077931904227,0.2178148580703504
wt,4,775,0.31724032650636436,0.21470045829496764
wt,4,780,0.32087493799978484,0.20920323393967621
wt,4,785,0.32542155144633794,0.20245631070436917
wt,4,790,0.32959754663470764,0.1963858899696309
wt,4,795,0.33009062139021766,0.19567710687210105
wt,4,800,0.33701804558855014,0.18589640848789094
wt,4,805,0.3398444714456527,0.18200055075501598
wt,4,810,0.3481982131806233,0.17080447344837563
wt,4,815,0.35441246124978215,0.1627820263002235
wt,4,820,0.3574774992145348,0.15892046538172702
wt,4,825,0.3629399361067436,0.15219333961964254
wt,4,830,0.3628854777613419,0.15225943218656554
wt,4,835,0.3664402368394875,0.1479861869188401
wt,4,840,0.37069081432664713,0.14298509817993357
wt,4,845,0.37792053165128925,0.13474786147396198
wt,4,850,0.3879975380299574,0.12382312977766409
wt,4,855,0.39245165420557915,0.11919744159501228
wt,4,860,0.4011544955495653,0.11051185548913323
wt,4,865,0.40549494499572714,0.10635161017951739
wt,4,870,0.4105340176008666,0.10166260938585976
wt,4,875,0.4138346787480161,0.09867227954381795
wt,4,880,0.4167953469748262,0.09604392702944144
wt,4,885,0.41846300075377946,0.09458573618005343
wt,4,890,0.4208241896736592,0.09254837803624909
wt,4,895,0.42450092197283,0.08943898403484253
wt,4,900,0.43017239209149744,0.08479137434947434
wt,4,905,0.43271311168303295,0.08276707122463553
wt,4,910,0.4358633612632326,0.08030609212747578
wt,4,915,0.4369061378347987,0.07950331971683586
wt,4,920,0.43856547205632795,0.07823795767846395
wt,4,925,0.4422525588726394,0.07547890373918768
wt,4,930,0.44583266136171124,0.07286857932576302
wt,4,935,0.45121073660884076,0.06907244075194559
wt,4,940,0.45456238372366436,0.0667814345523614
wt,4,945,0.45628362163761893,0.06562688980986495
wt,4,950,0.45640303519286424,0.06554734137828815
wt,4,955,0.4607315502428857,0.06271161901462403
wt,4,960,0.4647207747728998,0.060179509573818915
wt,4,965,0.46656004352455177,0.05903795466020587
wt,4,970,0.4706167145291036,0.056577103551840105
wt,4,975,0.4731877670917185,0.05505752052135816
wt,4,980,0.47727201274806197,0.052706464410296645
wt,4,985,0.48003879277656664,0.05115700661151365
wt,4,990,0.48444326068736254,0.04876114281300238
wt,4,995,0.48599158908731743,0.04793926396432594
wt,4,1e3,0.4896373909421457,0.04604517530735566
wt,4,1005,0.4898923224021768,0.045914873970379536
wt,4,1010,0.4913663435381788,0.045166908524119115
wt,4,1015,0.49365790923994657,0.04402239163506042
wt,4,1020,0.4946423943960214,0.04353747636200094
wt,4,1025,0.49646017489031935,0.04265273561405008
wt,4,1030,0.49869564923425963,0.04158342336741704
wt,4,1035,0.500357592983073,0.04080170565009811
wt,4,1040,0.5021109135229056,0.039989137572804936
wt,4,1045,0.5032616689602581,0.039462539988383845
wt,4,1050,0.5053259787146857,0.038531106470191305
wt,4,1055,0.5074540082319163,0.037588515260329004
wt,4,1060,0.5085736300213617,0.03709968991600075
wt,4,1065,0.5124393216157173,0.03544907528840477
wt,4,1070,0.5131944089846305,0.035133312142493725
wt,4,1075,0.5155981140436777,0.03414241288021883
wt,4,1080,0.5183324834490527,0.03304133495707575
wt,4,1085,0.5184175219147312,0.03300753309482799
wt,4,1090,0.5196069355141587,0.0325375236797367
wt,4,1095,0.5226423874610213,0.03136126541254563
wt,4,1100,0.5245779293065312,0.030628448531556576
wt,4,1105,0.5286545689177258,0.02912806079747468
wt,4,1110,0.5319714128348757,0.02794959494905312
wt,4,1115,0.5319806664764182,0.027946359415958837
wt,4,1120,0.5333902999336295,0.027456844162095144
wt,4,1125,0.5341099735479221,0.027209492064874052
wt,4,1130,0.5329506368935055,0.027608807890901484
wt,4,1135,0.5350796764712765,0.026878928765620064
wt,4,1140,0.5368402373447151,0.026286703229653065
wt,4,1145,0.5385677764540816,0.02571543799997878
wt,4,1150,0.5410157537420306,0.02492243718339975
wt,4,1155,0.5431244530882658,0.024254642440935212
wt,4,1160,0.5449629331030686,0.023683816008293085
wt,4,1165,0.5470374642082642,0.02305227452311325
wt,4,1170,0.5473351316468923,0.02296274045187633
wt,4,1175,0.5487799857508933,0.02253197992777817
wt,4,1180,0.5493950229478557,0.022350533642388308
wt,4,1185,0.5512430717846295,0.021812156243381394
wt,4,1190,0.5541925255352232,0.020973879058135348
wt,4,1195,0.554299303189014,0.020944009341213283
wt,4,1200,0.5537904601887962,0.02108664973974676
wt,4,1205,0.5534838482533069,0.02117296480415127
wt,4,1210,0.5540101749139036,0.021024966104214775
wt,4,1215,0.5532472722242541,0.021239751785841605
wt,4,1220,0.5516842885288987,0.02168512515904331
wt,4,1225,0.55143778191242,0.021756025900997598
wt,4,1230,0.5515577749709335,0.021721490751290637
wt,4,1235,0.5539132366377413,0.02105216360942586
wt,4,1240,0.5557645942768162,0.020537451366105106
wt,4,1245,0.556855015904028,0.020238918545695744
wt,4,1250,0.5586857211733698,0.019745336834258186
wt,4,1255,0.5579216298446125,0.019950189712913617
wt,4,1260,0.5591056340706212,0.01963345962639277
wt,4,1265,0.5607270729614463,0.019206098994015076
wt,4,1270,0.5623253221476625,0.018791999349100027
wt,4,1275,0.5633614213006868,0.01852730357009882
wt,4,1280,0.564927950474245,0.01813264637945053
wt,4,1285,0.5663393010698717,0.017782748131859847
wt,4,1290,0.5678529895369402,0.017413380569916443
wt,4,1295,0.5692958590965831,0.01706691941974686
wt,4,1300,0.5708055062855247,0.01671023614973709
wt,4,1305,0.5721027536707133,0.016408434379546703
wt,4,1310,0.5733048254054192,0.01613261218318635
wt,4,1315,0.5746524172176453,0.015827745194918405
wt,4,1320,0.5758951287657474,0.015550637349125198
wt,4,1325,0.5765928271562324,0.015396741511944959
wt,4,1330,0.5778375183612552,0.015125170089206547
wt,4,1335,0.5798531324254184,0.014693407942062836
wt,4,1340,0.5805387168380056,0.014548784463956405
wt,4,1345,0.5814501168938635,0.014358265091581043
wt,4,1350,0.5818136304364725,0.014282827192321533
wt,4,1355,0.5818464526600651,0.014276031198076428
wt,4,1360,0.5827516913162578,0.01408960011763953
wt,4,1365,0.5832056293058655,0.013996838916894048
wt,4,1370,0.5848196217773372,0.013670919092140908
wt,4,1375,0.586514842164764,0.013335079035787642
wt,4,1380,0.5874184268695892,0.01315875272816247
wt,4,1385,0.587306311119031,0.013180530395564145
wt,4,1390,0.5881115111729848,0.013024756709784658
wt,4,1395,0.5880633404456551,0.013034034669005231
wt,4,1400,0.5870450887915051,0.013231381440089023
wt,4,1405,0.5865722472825667,0.013323821717958862
wt,4,1410,0.5877554999485562,0.013093449980284227
wt,4,1415,0.5890299730498272,0.01284885233458248
wt,4,1420,0.5892054322041118,0.012815463090056144
wt,4,1425,0.5891045188540228,0.012834658141023973
wt,4,1430,0.588874360114424,0.012878522449988815
wt,4,1435,0.5882919013638761,0.012990058899782166
wt,4,1440,0.5898372220359859,0.01269580382414472
wt,4,1445,0.5904311535720033,0.012584122554986922
wt,4,1450,0.5914232476997222,0.012399307085141536
wt,4,1455,0.5929717029891458,0.01211514887253284
wt,5,340,0.9687150919172383,0.03128490808276173
wt,5,345,0.9604199773639577,0.03958002263604229
wt,5,350,0.9884256727440026,0.011574327255997382
wt,5,355,0.6290633975873928,0.3709366024126072
wt,5,360,0.7906099550187418,0.2093900449812582
wt,5,365,0.9209549691207506,0.07904503087924941
wt,5,370,0.9886441684199798,0.011355831580020154
wt,5,375,0.9204881270869506,0.07951187291304937
wt,5,380,0.7016491926819386,0.2983508073180613
wt,5,385,0.9849424083798002,0.0022130120544111634
wt,5,390,0.9789825056997137,0.0036461232646316393
wt,5,395,0.990301063739257,0.001144951728505802
wt,5,400,0.9809425216278569,0.003149101239405909
wt,5,405,-0.16469353499015016,0.724183920689961
wt,5,410,-0.313199719343565,0.4939858263778839
wt,5,415,-0.09228871067906907,0.8279387093603031
wt,5,420,0.002878741782805112,0.9946023889778878
wt,5,425,-0.02817798441753079,0.9426342500181172
wt,5,430,-0.07561735089028604,0.8466857393086021
wt,5,435,0.0041591907075393,0.9915270884112601
wt,5,440,0.0972445716747501,0.7892777232238022
wt,5,445,0.07560606160590914,0.8251421505723388
wt,5,450,0.028656897767463652,0.9333446232421669
wt,5,455,0.02214934885608895,0.9484611813597542
wt,5,460,0.03909232478615385,0.9039919886177863
wt,5,465,-0.027626813374375874,0.932081279599765
wt,5,470,-0.049512760697641,0.8785495948036608
wt,5,475,-0.02342514524438206,0.9423943388213151
wt,5,480,-0.040150850628463124,0.9014033429914714
wt,5,485,-0.07082244191834497,0.8268707542096827
wt,5,490,-0.0521297505751571,0.8721756388069056
wt,5,495,0.001352381781174997,0.9966718810762869
wt,5,500,0.02277312699321083,0.9439954928845566
